X_cal_uT,Y_cal_uT,Z_cal_uT,Magnitude_cal_uT
0.16489066724498402,0.44492237050474354,0.8779884894363075,0.9980023223934428
0.1720053589462438,0.4404461306059168,0.8857237395770351,1.0040344517606345
0.1637507313313578,0.4352045699008144,0.879569740941982,0.9949172070352652
0.16626479350465265,0.44143775983562034,0.8825596604475694,1.0007111629322243
0.16879379766097607,0.4366481900713115,0.8763580349636971,0.9935574434660531
0.1613559408279744,0.44224410534623415,0.8734283708958177,0.992216058849933
0.1693437361180442,0.44199250658814426,0.8853571591697981,1.0039382332273752
0.1693818481332204,0.4330008000054367,0.8755981410861222,0.9913889287034864
0.15709156321756976,0.4368463395234597,0.8824356279116435,0.9970983507142122
0.16280332916537768,0.4415437806619184,0.8863361285834962,1.0035225792481854
0.16415371176638902,0.43883509607238386,0.8814217167004162,0.9982118639360333
0.16549214265696788,0.44098714298703634,0.8861506803505824,1.0035538539843605
0.16635402792406265,0.4383199995071789,0.8812683160448059,0.9982143704831048
0.16077273265199554,0.44248835970508577,0.8835136852038322,1.001119499351273
0.16608531846830776,0.44485873290571437,0.8755562546093154,0.9960333228555606
0.16194817585252574,0.44090936869872993,0.8822405216325321,0.999488179559276
0.1636485390039906,0.4403685141466539,0.8809183662342107,0.998359875264738
0.16578860831822315,0.4429422415682375,0.8808540078656982,0.9997937163168468
0.16287680478197253,0.44281805806517544,0.8751252903927443,0.9942137395799673
0.16659505102769184,0.4433402011436057,0.8766817784920521,0.9964313251383456
0.1679556215917716,0.4424025877887996,0.8812796551377224,1.0002914430635543
0.1738372965616093,0.4437133370245935,0.8726793676406343,0.9943189678543836
0.17504849245756568,0.44441698232345594,0.8797313212834096,1.0010372752980814
0.17740503118583067,0.4453213510323881,0.8760526285195245,0.9986249840211915
0.17741695873514118,0.43815445372912437,0.8764317337197804,0.9957854620552332
0.18227992807966112,0.4412136945675577,0.876208527381686,0.9978160551479733
0.1913229321798326,0.4369007062996283,0.8701856093152329,0.9923253933072186
0.19077748009023696,0.4417497298464359,0.8792403588049017,1.0022985978641057
0.19706007477781223,0.4364495784820676,0.87336481924569,0.9960356495249898
0.20661984742202139,0.43933891640634454,0.8669303293775258,0.9936189615805576
0.21251054924043156,0.4395591833534858,0.8772275069251674,1.0039427812953274
0.22295062930471168,0.4361374105756416,0.8651868868137566,0.9942188758646019
0.22624566608745716,0.43732056572172306,0.8733199223383709,1.0025587590658331
0.22880337402491688,0.44539639004208254,0.8662718112853137,1.000577722745836
0.23086254748912935,0.4369657869214627,0.8593773866697756,0.9913456044651817
0.22838689651618577,0.44275584666668777,0.8638703874538796,0.997228840626637
0.23273730603009657,0.4432315805303622,0.8636083167982838,0.9982185193837843
0.23241617294626482,0.4323663689813224,0.8609294827857902,0.991038611156442
0.2305700460524734,0.4396681148014333,0.8642247038069465,0.9966719299648659
0.22268849688622835,0.4393275825945392,0.8694681252812851,0.9992866017084198
0.2377220268083343,0.4380382976249969,0.8619500234480132,0.9956641778923746
0.2330533307977024,0.44209809961360425,0.8582251825934522,0.993133953057405
0.24578251184518157,0.4339016556405738,0.8631032788494628,0.9968083867309964
0.24396469325226944,0.43144981882788025,0.866705193380419,0.9984215592388188
0.2404163869785491,0.4290123851846111,0.8721942612078396,1.001286420088427
0.23396319720500683,0.42880934662174325,0.8625107597322864,0.9912320838484402
0.24142428269204497,0.42368746994508544,0.8642967969985407,0.9923737752297633
0.24098139817449532,0.4210747821398442,0.8630530499982233,0.9900689741283117
0.24487559001822048,0.4232817792218848,0.8705543844295328,0.9984970983720979
0.23173591071165014,0.42598993183680167,0.8732375889900502,0.9988557659466338
0.2334568633281123,0.4274812111726322,0.8713925857820602,0.9982821903132234
0.2372176528453893,0.4254274205950926,0.8717200661312947,0.9985772772858484
0.23331091150360017,0.4285819684141581,0.8738315319781744,1.0008486555697211
0.23629220227072434,0.4230168370602287,0.8788212473415917,1.0035457309307934
0.23433445942518352,0.4234303411044953,0.8747798712496203,0.9997228194782114
0.22887300494127594,0.4181442995888415,0.867292717217227,0.9896586103336509
0.2259904093087018,0.4156464067013252,0.87038309759061,0.9906565182113645
0.2299378957139178,0.4204109082824244,0.8767519610295597,0.999155027439374
0.2259373028293967,0.4187490362287758,0.8710496880096913,0.9925351274056409
0.22294189303981912,0.42349879797672224,0.875502430051718,0.9977769412981892
0.21851134938458383,0.4148718884013579,0.8785216098755692,0.9958243382313681
0.21857887670150805,0.4204653151251598,0.8768943911325235,0.996750510289848
0.21899733828531046,0.41412928271883787,0.8701615508639645,0.9882530149628939
0.22201614064998854,0.41320752779658887,0.8741217821805347,0.9920284863951027
0.22239296078027587,0.42096902904667866,0.8760894004893987,0.997098886806617
0.2231251683796994,0.42138128314036755,0.8724998803820361,0.9942852044620593
0.22952459655996868,0.4172684707386112,0.8743364871686341,0.995619811922675
0.22093096222751493,0.41678947186036897,0.873667215259351,0.9928838587384983
0.23152164570039646,0.41633794172493527,0.8777390592474312,0.9986818363603801
0.22852000995710423,0.41983233194723374,0.8732711109221832,0.9955315238958088
0.21977371600701753,0.42606181155263995,0.8739962757322528,0.996844342665844
0.23135553698190217,0.4210280918613394,0.8802338919084354,1.002796960053657
0.22940817147716813,0.4193964927597075,0.8761798602115478,0.9981045409775314
0.2301982334350682,0.4223811376646164,0.8720800425283576,0.9959521337432556
0.23261668516350334,0.4214371676002463,0.8766108244281189,1.000083169519376
0.2310997854341044,0.42552064134247697,0.8744645495834796,0.9995815001861729
0.2331338289522199,0.4263417266862435,0.8672493814286502,0.9941026806643802
0.2343955162995637,0.42780700354637374,0.8642330429107994,0.9924005455477771
0.23311187736090472,0.4350915209822114,0.866914587859868,0.9975904378258567
0.23458661127866984,0.43542794054183287,0.8602990457476354,0.992342087039547
0.22429644726350126,0.44240638253932313,0.8694513643152186,1.0009885006712882
0.2369908495675574,0.4427467569171738,0.865103157465654,1.0002963693808309
0.23934518389304368,0.4549724744506238,0.8605373288397606,1.0024023961898678
0.24201456903413263,0.45524525641121616,0.851489551900536,0.9954163712263661
0.25023235718830206,0.4587822086954682,0.8492900196094554,0.9971914986639904
0.24872205865729652,0.4618232868571374,0.8471145639343338,0.9963666469608013
0.2556515885342397,0.46056884962398026,0.8395324468319972,0.9911085355538802
0.2659898846810458,0.4656263820756836,0.8383959714015392,0.9952217598605132
0.2718184531715785,0.4700397608389283,0.8304622743235324,0.9922148141046476
0.2761361011823522,0.4756888653616845,0.8303450270488485,0.9959939291732807
0.27710848960894385,0.4816607417324437,0.8221394749051751,0.9923202614765835
0.28066100459609283,0.48871699459316026,0.8161999709585426,0.9918655619073508
0.2867835132918214,0.4988641198460081,0.8125380900423678,0.9956547299819508
0.2868769564246601,0.500365178735014,0.8107963095203917,0.9950147515237578
0.29074592875043004,0.5119094774617573,0.7990067100241496,0.9924697631987258
0.3029445867617061,0.5168429130701844,0.7930393123126613,0.993888006926552
0.3008224699386769,0.5220011415782404,0.7921606483542749,0.9952375811986088
0.3050814647915207,0.5392221503939512,0.7822803055059314,0.9978966399468785
0.3056573432256252,0.5427802648750645,0.7811423871995999,0.9991097319541445
0.309035929855054,0.5447882160403714,0.7786291634074536,0.9992801310875842
0.310411649800234,0.5497866856774141,0.7733481965579582,0.9983427393432103
0.30629506440392745,0.5558743624276465,0.7690223352362257,0.9970999575642988
0.31376249145564833,0.5649105863958255,0.7611125274849757,0.9984303436700525
0.31570069935596035,0.5698918276485947,0.7552178845633926,0.9973954481342411
0.3142906332383726,0.579051703145218,0.7508055869625341,0.9988936412205807
0.31106019212184394,0.5880669883997236,0.7400173484436787,0.9950914038248004
0.3156497521042762,0.5889816311546028,0.7355756318414927,0.9937834965424002
0.3006112146692883,0.5997963920108721,0.7332707766444901,0.9938857309243445
0.309854742218184,0.606163983894708,0.7221980210191549,0.9924790769634314
0.3021980234861852,0.6190904726802909,0.7224614360579176,0.998272099857214
0.30443892078622176,0.6231404572878181,0.7212317645279133,1.0005810032987823
0.29146058938933833,0.6347870551614249,0.7105551451164639,0.9963897303862447
0.29244989773324137,0.6392284473238665,0.7028839102447996,0.9940753200000914
0.2898745776737445,0.6422620766544377,0.7001980011836043,0.9933806353817842
0.29638278645013844,0.6512465401600454,0.689948103379782,0.9939784693501847
0.2975971848619985,0.6537544570895663,0.6869635262595631,0.9939204500427755
0.29078271794153815,0.6636628004855017,0.6918446289405346,1.001824282195033
0.2870160799304706,0.6663051791832757,0.6726056335170796,0.9893124684264438
0.28653486307003734,0.6750289710035433,0.6710995046384353,0.9940527574402783
0.2862535145443603,0.6870148624835015,0.6560300530928731,0.992121931227841
0.28467954411105706,0.6895435392920107,0.6549997240150277,0.9927423501968647
0.2876697018989232,0.6943578606745158,0.6407251057142246,0.9876311847869171
0.2809354998756367,0.7101582199196567,0.6339003088006826,0.9925114880480881
0.2870393660906816,0.7262940854375692,0.6209407938599758,0.997728503004095
0.2802611820272972,0.7362343039691058,0.6062258713975042,0.994030727716138
0.274508468708688,0.7467376035448745,0.5926612871057806,0.9920782979052668
0.26576352395528313,0.7614887707001711,0.5835353948265921,0.9954943272480336
0.2677659670847575,0.7703447802264004,0.5670798735366965,0.9933324098816531
0.2713188573165852,0.7751032659809075,0.5521904983923057,0.9896026181172874
0.2731799705901054,0.7840016700844407,0.5374779437669613,0.9890239911462027
0.28022248977660164,0.8004633279760947,0.517358885954993,0.9934416943574262
0.2744328062414265,0.8115211789934976,0.5043895611633934,0.9941271641531286
0.27772371897174225,0.8195168427034945,0.4748101533267721,0.9870070928095664
0.27655396443717195,0.8319771806147035,0.456833033263344,0.9886174915456913
0.27809421064682066,0.8454122013420177,0.4381781924123909,0.9919971312856831
0.27709501803300296,0.8577626010905454,0.417254722797247,0.9932974542124507
0.27730956871707724,0.865202437276519,0.3848331909538479,0.9866977446163546
0.2817390117576935,0.8800929553107881,0.3630587888990297,0.9928505249687432
0.27667487729721235,0.8846861621134473,0.33804621497757104,0.9866579126643187
0.27840814393914964,0.8983225585726462,0.3068992665708688,0.9892834142316775
0.27887209167670274,0.9064153603664107,0.2792342236022211,0.9886001217150666
0.28428908545464693,0.9139102220295234,0.25008412437627336,0.989239226529023
0.28117247141587093,0.9201820338704063,0.21015431099194207,0.9848643401852278
0.2846632283198211,0.9291336314410168,0.17703406122190385,0.9877568108927189
0.2893116076086403,0.940133157372375,0.14265298983240615,0.9939323092626435
0.29580177561752524,0.9319949697215227,0.10531686040683513,0.9834657874733903
0.29752221510735455,0.9454183902356353,0.06527840246333985,0.9932757275330415
0.30251576974111966,0.9449914319767873,0.025850384862368275,0.992568808621918
0.2995499511186739,0.9372830424619848,-0.016252017848024835,0.984120827432347
0.2930730781863512,0.9469810919609915,-0.06356150096486607,0.9933302985886223
0.3025620224217813,0.9392513824202838,-0.10583030303523483,0.9924399174916849
0.28371875590896245,0.9346099380511845,-0.1533308085053079,0.9886872132254264
0.28072677698177284,0.9310325236149025,-0.19531756866527156,0.9918558544328007
0.2777516606455582,0.9180053310813088,-0.24525292140620483,0.98996402376215
0.29286767689048626,0.9068070006552088,-0.28148628705299816,0.9936321967425417
0.2927100065472621,0.8936444987206574,-0.31560799956370955,0.9919113102567183
0.2914154085833411,0.8853771850588398,-0.3388589843969988,0.9917868276444672
0.2979321453068632,0.8764233833131755,-0.3667552369842762,0.9956861522993355
0.2880093204712631,0.8711918466500779,-0.37280343236616453,0.9904074926674802
0.29280629885803383,0.869221447181881,-0.38973446767495035,0.9965813605450288
0.28971594984074106,0.8561147817822536,-0.4011419882629295,0.9888289770863993
0.3081374684855271,0.8534451985831564,-0.40122572004137663,0.9921186848820224
0.3135618954265325,0.8513664976514507,-0.40162621636183826,0.9921943324046472
0.3148232639358413,0.8494308003475562,-0.39522788388015245,0.9883579575693665
0.32622545495740973,0.8477710477897579,-0.37702240238246393,0.9835063237371469
0.3417174974440312,0.8469615727562428,-0.3644284730011719,0.9833223610388944
0.35288673170527074,0.8541231899021983,-0.3436099357248992,0.9859631113136047
0.3745212848646318,0.859824441290061,-0.31576250256491234,0.9895808307978062
0.38329628071786676,0.8557781792688944,-0.2897699079046297,0.9814473650950372
0.41445769494656437,0.8605025904381463,-0.259041932873209,0.9896174068991852
0.4325822177684452,0.8581286698274649,-0.22590784980925502,0.9871912406999779
0.45145598405528614,0.8609987984730064,-0.18792221343508228,0.9901748304282574
0.4764991547083275,0.8544961623366241,-0.15351799380491968,0.9903448441364534
0.476175212710861,0.8537634793739703,-0.11974923109386706,0.9848831353315752
0.5041829902687397,0.8458780189750662,-0.07970564993092359,0.9879590585102308
0.5201273538269291,0.8404298020347113,-0.046474052676249655,0.9894516430423785
0.5387635198537523,0.8377392276316836,-0.003917009550314155,0.9960363882920902
0.5481099731843555,0.8246659610485969,0.03187646422963018,0.9907141863262804
0.5685389495976026,0.8139516972794141,0.08125228455108281,0.9961705860234754
0.5838353453925322,0.7951953260698914,0.1176677989477897,0.9935013981078415
0.5948821618746003,0.7815812049347288,0.15213911732941265,0.9939317267526948
0.6152541410134561,0.759133690480346,0.18519918313842226,0.9945453008745526
0.6284480032528288,0.7447531340799967,0.21062709112329286,0.9969793854586487
0.6342344649562143,0.7205923027674814,0.23385436461031353,0.9880255498686917
0.6531712609610211,0.6972527365403433,0.27289008774688184,0.9936111285351571
0.6736090841594317,0.6720011816839127,0.2952048822853426,0.9962332603219922
0.6818521047611921,0.6468972165896973,0.32300498238952213,0.993846326273444
0.6895834821580106,0.6221099052878283,0.3413821224317205,0.989488689494925
0.7022077160781153,0.6077327717310905,0.3668461583566963,0.9985043326178725
0.708162453812016,0.5845578913923409,0.38777951731051424,0.9967822948987862
0.7076844411656366,0.5541725575766607,0.4076767353377966,0.9869776149308861
0.7141717304075124,0.5361141314974958,0.4280955355443902,0.9903158132927157
0.7191138245487458,0.512589146059601,0.4567700658642539,0.994239014716718
0.7324921039266095,0.48765391968182403,0.47003166559589127,0.9976376067283779
0.7153398929547213,0.4742573160135147,0.48736467113749476,0.9869931544432177
0.7173685554134264,0.44598824708361123,0.5107162948190681,0.9870938631287177
0.7161943516677644,0.42873339690019024,0.5423056514638607,0.9954105156105333
0.7117441310799653,0.406150610951505,0.5650687819016258,0.9954098428199526
0.6950132743738412,0.3881282346343481,0.6035749587311967,0.9989943487746012
0.6867439773392733,0.3594053216691978,0.6269878677403334,0.9969469704801122
0.6662645031540121,0.33623123138259225,0.6655445886494264,0.9999547132748818
0.6499856554046449,0.31185877262962175,0.6967377965113046,1.0025870552651717
0.6182981086147322,0.2974164717912636,0.732112259889813,1.0033630797922992
0.5935668304782522,0.2657892365798544,0.7600409568030407,1.0003138290275615
0.5613569443045551,0.2503077185157169,0.795419786724022,1.0052204782929859
0.5239871583085459,0.23219524131847047,0.8262981762774779,1.0056072037742638
0.48532012035195243,0.21599498498238473,0.8514019065614317,1.0035310953091663
0.4505714195187874,0.20537592509370978,0.8734792487305891,1.0040716471737594
0.4057387774995289,0.19985189177328744,0.8921584402506164,1.0002556756762675
0.36272914966825026,0.192914353405341,0.916592793696684,1.004455441134919
0.3281341629724868,0.18301369421796002,0.9268168323232662,1.0000777379077552
0.28125184717290186,0.17465972667089363,0.9348838612930632,0.9917743976152783
0.23722187393594368,0.17467808724326822,0.9483333447046914,0.9930371515282974
0.20775582247193336,0.17156308319907984,0.9625523736041958,0.9995516220880416
0.1661495548431099,0.17175556707706113,0.9627902701348219,0.9920034040580756
0.1066180613815209,0.18200837907719977,0.9721708841066118,0.9947917817170057
0.0812573618472206,0.18107580264385786,0.9719721269302982,0.9920287398492521
0.03716628564103157,0.19040798841820156,0.966754349626557,0.9860276402635395
-0.014308261575546724,0.19070238047520827,0.9693965936552167,0.9880798955846448
-0.05112294838278462,0.2093691471112657,0.9686859156163691,0.9923716031441907
-0.0938469665594805,0.21450077133148174,0.9590891244730569,0.9872536567249127
-0.12764210051268274,0.22765024883287166,0.944438935355265,0.9798377642405628
-0.16533900054031392,0.24243370533591055,0.931235888579346,0.9763766520973006
